"species" "EdHd" "MoBd" "JlHd" "EhBd" "BlBd" "HdBd" "PFiBd" "PFlBl" "CFdCPd" "Length" "Weight" "Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"652" "Arius_africanus" 0.113923311491813 0.170789819830427 0.213563698249352 0.204366211447347 0.700346721049007 0.154514388614519 0.0871822216073527 0.0840944983262871 0.721352788163103 1.66275783168157 NA -3.05434326069623 -5.64083526830158 -0.153676138147231 0.0186113957475231 -1.09116110059733 -0.0472152693587035 -6.98441140476958 -0.0738381502988393 -0.488412369718432 0.254298895864652
"653" "Arius_gagora" NA NA NA NA NA NA NA NA NA 1.96567197839198 NA -3.05535498083138 -5.64463788386768 -0.153891998524063 0.018645630197417 -1.0943967606873 -0.0473681970709078 -7.01031888464204 -0.0741801622946848 -0.49091843741995 0.255726360872161
"654" "Arius_maculatus" 0.131108455709147 0.0816946287713345 0.068851593043351 0.162914634296077 0.74101298186368 0.18044153292127 0.103445560291394 0.0760632975323485 0.628974604404618 NA NA -3.05588243075496 -5.64661242293096 -0.154003148478431 0.0186631715685766 -1.09603412539272 -0.0474453542142966 -7.0233239962446 -0.0743501778034618 -0.492157762727754 0.256428794502432
"655" "Arnoldichthys_spilopterus" 0.194080846987351 0.197700920410999 0.139948085766379 0.180848666822537 0.624627261700367 0.174846911287659 0.0798843685418689 0.0672844604193011 0.649945011162839 1.02530588089403 NA -3.05615111379488 -5.64761822575892 -0.154059763467128 0.0186721060845444 -1.09686802879942 -0.0474846492411368 -7.02994708259865 -0.0744367554401389 -0.492788846486582 0.256786472458332
"656" "Aspericorvina_jubata" NA NA NA NA NA NA NA NA NA 1.23044892137827 NA -3.05626364672223 -5.64803947851503 -0.154083474008093 0.0186758477884947 -1.09721723713528 -0.0475011042981923 -7.03272046789276 -0.0744730074725522 -0.493053088166489 0.256936232079232
"657" "Aspidoras_albater" 0.0828798251404776 0 NA 0.180747519512373 0.703149404911658 0.242313870272794 0 0.0835519322538351 0.565903514938918 0.658964837214757 NA -3.0562655048233 -5.6480464340019 -0.154083865493759 0.01867590956706 -1.09722300264207 -0.0475013759725095 -7.03276625604666 -0.0744736059712239 -0.493057450568838 0.2569387044465
"658" "Aspidoras_belenos" 0.0745251279809278 0 NA 0.172792850079976 0.693483333518304 0.23991098851721 0 0.0495610367246556 0.423787605122585 0.578639205596827 NA -3.05627627817274 -5.64808676219896 -0.154086135342151 0.0186762677612725 -1.09725643121855 -0.0475029511477959 -7.03303173693248 -0.0744770760791424 -0.493082743859513 0.256953039272776
"659" "Aspidoras_brunneus" 0.146220293570422 0 NA 0.169142399100353 0.680379837195814 0.209259622308336 0 0.0777762530090445 0.336421970752823 0.495544353425381 NA -3.05627627817274 -5.64808676219896 -0.154086135342151 0.0186762677612723 -1.09725643121855 -0.0475029511477986 -7.03303173693248 -0.0744770760791413 -0.493082743859513 0.256953039272775
"660" "Aspidoras_depinnai" NA NA NA NA NA NA NA NA NA 0.628388930050311 NA -3.05774812044717 -5.65360679018871 -0.15439806658247 0.0187256074478819 -1.10188856356484 -0.0477215312808494 -7.06996097272353 -0.0749620514760102 -0.496626545982589 0.25896628535877
"661" "Aspidoras_eurycephalus" 0.112880001205987 0 NA 0.18610760825082 0.693265888861443 0.230796456202203 0 0.0526482359376877 0.466397389327889 0.602059991327962 NA -3.05785276818596 -5.65399874544694 -0.154420154197428 0.0187290954699461 -1.10221467551405 -0.0477369045733829 -7.0725539242169 -0.0749959929275495 -0.496874132844479 0.259106707512386
"662" "Aspidoras_fuscoguttatus" 0.0709867674323532 0 NA 0.169913105942707 0.62394493364371 0.203510505966877 0 0.0915165075433146 0.435216882851424 0.681241233061259 NA -3.05785276818596 -5.65399874544694 -0.154420154197428 0.0187290954699457 -1.10221467551405 -0.0477369045733803 -7.0725539242169 -0.0749959929275493 -0.496874132844479 0.259106707512386
"663" "Aspidoras_lakoi" 0.0844400874328337 0 NA 0.16437491453384 0.602050481403357 0.207666887045427 0 0.1112666029493 NA 0.698970004336019 NA -3.05787158328654 -5.65406922337 -0.154424126563192 0.0187297228471811 -1.10227334886574 -0.0477396706922474 -7.07302052883418 -0.0750021021058221 -0.49691870174996 0.259131988244986
"664" "Aspidoras_microgalaeus" 0.0952680659410796 0 NA 0.174354099783623 0.66127842346646 0.214460815994144 0 0.100610972806384 0.376930283617715 0.635483740103735 NA -3.05787158328654 -5.65406922337 -0.154424126563192 0.0187297228471795 -1.10227334886574 -0.0477396706922482 -7.07302052883418 -0.0750021021058209 -0.49691870174996 0.259131988244986
"665" "Aspidoras_pauciradiatus" 0.128535443606372 0 NA 0.152381912575609 0.648869532764561 0.223154852701468 0 0.0787331194304795 0.574031267727719 0.591064617646384 NA -3.05859454527628 -5.65677801017935 -0.154576885991612 0.0187538566955771 -1.10453222246853 -0.0478461845859778 -7.09099384709409 -0.0752375742538888 -0.498637149871146 0.260107057058924
"666" "Aspidoras_poecilus" 0.0813170182508532 0 NA 0.190441453769267 0.649973388841202 0.229239114473216 0 0.110702443491816 0.435410031026707 0.656098199269948 NA -3.05859454527628 -5.65677801017935 -0.154576885991612 0.0187538566955773 -1.10453222246852 -0.0478461845859765 -7.09099384709409 -0.0752375742538893 -0.498637149871145 0.260107057058924
"667" "Aspidoras_velites" 0.109769905107253 0 NA 0.183559994990404 0.780585394460231 0.239877396649023 0 0.0947281365228958 0.438620436528206 0.578639205596827 NA -3.05864283707874 -5.65695893391467 -0.154587087174771 0.0187554681694247 -1.10468301237017 -0.0478532944092581 -7.09219343887692 -0.075253287050594 -0.498751807200707 0.26017210810566
"668" "Aspidoras_virgulatus" 0.101649215793202 0 NA 0.158557639660316 0.68156844668682 0.229050729102825 0 0.092947726955391 0.59388022377072 0.663700915506936 NA -3.05864574890574 -5.65696984257536 -0.15458770219909 0.0187555653198999 -1.10469210193749 -0.0478537229751811 -7.0922657444325 -0.0752542340547314 -0.498758717216467 0.260176028333346
"669" "Aspiolucius_esocinus" 0.121043692724776 0.157983978608427 0.285854559143418 0.1790276640474 0.79699092477792 0.11303192449695 0.123111292872537 0.06187942511838 0.484100888157729 NA NA -3.05865038293269 -5.65698720315468 -0.154588680978038 0.0187557199297218 -1.10470656747651 -0.0478544050136815 -7.09238081457512 -0.0752557411556631 -0.498769714089939 0.26018226713555
"670" "Aspiorhynchus_laticeps" 0.0848784780898388 0.14445582788471 0.264828759398386 0.167916168908184 0.718324844064029 0.154301077622464 0.0936265856384125 0.0607755386241299 0.494761443144029 NA NA -3.05865038293269 -5.65698720315468 -0.154588680978037 0.018755719929722 -1.10470656747651 -0.047854405013683 -7.09238081457512 -0.0752557411556615 -0.49876971408994 0.26018226713555
"671" "Aspredinichthys_filamentosus" 0.0876394683126411 0 NA 0.196231495704488 1.1459703060016 0.196231495704488 0.109105879192067 0.0449776447243445 0.72583669966331 1.35793483246798 NA -3.05854330068328 -5.656586019045 -0.154566060209913 0.018752146501039 -1.10437218235478 -0.0478386384678775 -7.08972060134244 -0.0752208956703186 -0.498515441118305 0.260038003200357
"672" "Aspredinichthys_tibicen" 0.096801561395081 0 NA 0.190996640091249 1.18945873004984 0.211062110563759 0.128318477259681 0.0655437001134207 0.692171406599883 NA NA -3.05854330068328 -5.656586019045 -0.154566060209913 0.0187521465010391 -1.10437218235479 -0.0478386384678796 -7.08972060134245 -0.0752208956703193 -0.498515441118306 0.260038003200357
"673" "Aspredo_aspredo" 0.052017412911379 0 NA 0.159931595404608 1.17609213641738 0.169175511200288 0.125382674444347 0.0563436542214085 0.679521386832922 1.59439254194437 NA -3.05848045442011 -5.65635058181023 -0.154552787041046 0.0187500499048324 -1.10417603556971 -0.0478293904635516 -7.08816036958116 -0.0752004620949658 -0.498366347775119 0.259953421224689
"674" "Asprocottus_abyssalis" 0.142467682144604 0.13723007869684 0.247850566973534 0.209034776656671 0.749226389328274 0.209181276696933 0.169184209639406 0.0753124083927064 0.493358453590348 NA 0.698970004336019 -3.05979915084177 -5.66129726776891 -0.15483244105433 0.0187942955103071 -1.10833265549456 -0.0480255632416664 -7.12131283716427 -0.0756360676627735 -0.501550291751144 0.261762719391448
"675" "Asprocottus_herzensteini" 0.200949935866418 0.12396440170521 0.290270760152531 0.20267000605358 0.80750469398044 0.225314395615046 0.184335416316439 0.0923149640033674 0.612151153519481 NA 1.26717172840301 -3.05979915084177 -5.66129726776891 -0.15483244105433 0.0187942955103071 -1.10833265549456 -0.0480255632416678 -7.12131283716427 -0.0756360676627741 -0.501550291751144 0.261762719391449
"676" "Asprocottus_korjakovi" 0.106525695767665 0.185621757132939 0.209561419641157 0.241884204446669 0.701867526787293 0.268249817171938 0.231193096512939 0.0807409011470009 0.581583866905223 NA NA -3.05988018505513 -5.66160099836671 -0.154849583023438 0.0187970049455445 -1.10858655001872 -0.0480375386364108 -7.1233345547418 -0.0756625792675803 -0.501743866603165 0.26187260853688
"677" "Asprocottus_parmiferus" 0.107586233140207 0.102001642721088 0.280567506920934 0.200789136580472 0.733231513927453 0.247335274727354 0.189323133485383 0.108162542041965 0.498113197663893 NA NA -3.05994143675095 -5.66183057131973 -0.154862538580546 0.0187990525808524 -1.10877840472375 -0.0480465875387379 -7.12486213595503 -0.0756826090836688 -0.501890106906874 0.261955622503607
"678" "Asprocottus_platycephalus" 0.220706150203833 0.17931621690169 0.301507361617708 0.216991545618648 0.789099804875764 0.193190210851662 0.196637725396803 0.0857775900650494 0.572733793747247 NA NA -3.05999132494638 -5.66201755318783 -0.154873090536466 0.0188007203209108 -1.10893466385131 -0.0480539575502765 -7.12610629364579 -0.0756989225356748 -0.502009213228363 0.262023233568323
"679" "Asprocottus_pulcher" 0.170063548953775 0.202635457722424 0.232053879364545 0.240256393598039 0.721012388195765 0.18901846031394 0.221849552318708 0.0732664113593351 0.544196541052979 NA NA -3.05999132494638 -5.66201755318783 -0.154873090536465 0.0188007203209111 -1.10893466385131 -0.0480539575502785 -7.12610629364579 -0.0756989225356751 -0.502009213228363 0.262023233568323
"680" "Astatoreochromis_alluaudi" 0.123350936093379 0.171931734687326 0.178163148840829 0.192705791158083 0.558738941838602 0.192908985358295 0.124225460286305 0.0680089014788612 0.556308532593204 1.30102999566398 NA -3.05996764065617 -5.66192878398547 -0.1548680810143 0.0187999285637699 -1.10886047992895 -0.0480504586404703 -7.12551562989709 -0.0756911777151957 -0.50195266739414 0.261991135131572
"681" "Astatoreochromis_straeleni" 0.101922366732857 0.141124599241607 0.200100614067386 0.194202546834589 0.561284627164869 0.20718084478071 0.117671831570754 0.0701689808753551 0.506329725870684 1.14612803567824 NA -3.05998447553398 -5.66199188120148 -0.15487164175691 0.0188004913379442 -1.10891320857351 -0.0480529455975293 -7.12593546009922 -0.0756966825022 -0.501992858277199 0.262013949512254
"682" "Astatotilapia_bloyeti" 0.118645765904662 0.167130341880446 0.187132844588948 0.206559005738048 0.583578004718417 0.216527459280432 0.135058759011931 0.106325841383903 0.449388393965267 1.20411998265592 NA -3.05998447553398 -5.66199188120148 -0.15487164175691 0.0188004913379427 -1.10891320857351 -0.0480529455975309 -7.12593546009922 -0.0756966825022011 -0.501992858277199 0.262013949512255
"683" "Astatotilapia_burtoni" 0.112364180615403 0.129390565963334 0.146076832894434 0.172001202809415 0.5441721593829 0.196566633050371 0.14386374850258 0.0903574277056929 0.584731368200733 1.20411998265592 NA -3.05998238574283 -5.66198404866951 -0.154871199748446 0.0188004214788146 -1.10890666322887 -0.0480526368855308 -7.12588334570457 -0.0756959991851801 -0.501987869339903 0.262011117546402
"684" "Astatotilapia_calliptera" 0.139081334305997 0.169932708005352 0.148670479668542 0.201179135535425 0.586378933435498 0.208809998669865 0.139970491023647 0.0840142786823545 0.552086016366124 1.20411998265592 NA -3.05948061146181 -5.66010306503594 -0.154765011632424 0.018783634844495 -1.10733298787783 -0.0479784044119746 -7.11334914499682 -0.0755315804669111 -0.500787159096578 0.261329383732865
"685" "Astatotilapia_desfontainii" 0.147218856620529 0.16225692567263 0.141805952310815 0.196958508975892 0.568470910735739 0.190049486921091 0.118642170712878 NA 0.571127217938352 NA NA -3.05951235357499 -5.66022202020107 -0.154771722872666 0.0187846953948709 -1.10743231741182 -0.0479830888829625 -7.11413982105662 -0.0755419446578229 -0.500862816808241 0.261372324338255
"686" "Astatotilapia_stappersii" 0.130857511328084 0.170034679363609 0.191820073929303 0.200837672781618 0.587953855053631 0.194047071229276 0.142946563263277 0.0875382602334483 0.466474685330455 NA NA -3.0595689053329 -5.66043394994998 -0.15478367947901 0.0187865848405792 -1.10760927791352 -0.0479914344771454 -7.11554843894289 -0.0755604086651491 -0.500997601822131 0.261448823118884
"687" "Asterophysus_batrachus" 0.0884219027825375 0.217711010202501 0.243114093596438 0.23914300480277 0.602751963590754 0.177181460015552 0.176185349764263 0.0717654307592758 0.605065501467688 1.41497334797082 NA -3.0595689053329 -5.66043394994998 -0.15478367947901 0.0187865848405799 -1.10760927791352 -0.0479914344771456 -7.11554843894289 -0.0755604086651497 -0.500997601822131 0.261448823118884
"688" "Astroblepus_boulengeri" 0.0846824746612937 0 NA 0.217508125172158 0.905000145453061 0.225750088782352 0.0814680805084124 0.0995508926675417 0.318834033811295 0.903089986991944 NA -3.05955989779473 -5.66040019410253 -0.154781775075763 0.0187862838992695 -1.10758109313293 -0.0479901052677292 -7.11532408915978 -0.0755574679612518 -0.500976135227473 0.261436639608311
"689" "Astroblepus_caquetae" 0.0518010273355947 0 NA 0.208494725530129 0.763366400785128 0.214804199437137 0.158595571511259 0.105347955929923 0.400243748161738 NA NA -3.05966015689135 -5.66077601292262 -0.154802989110605 0.0187896372874353 -1.1078954087701 -0.0480049314090551 -7.11782732878634 -0.0755903003107627 -0.501215885706069 0.261572755205421
"690" "Astroblepus_chapmani" NA NA NA NA NA NA NA NA NA 1.12385164719529 1.60205999132796 -3.05979296420608 -5.66127374843091 -0.154831074429676 0.0187940758648238 -1.10831120645711 -0.0480245417886926 -7.12113758139439 -0.0756336982904528 -0.501532715037847 0.261752591238524
"691" "Astroblepus_chotae" 0.06933166922268 0.0771409594464274 NA 0.209201542628413 0.75461243736574 0.213006212134691 0.13344369773638 0.078319388281856 0.359539161307295 NA NA -3.05979296420608 -5.66127374843091 -0.154831074429676 0.0187940758648245 -1.10831120645711 -0.0480245417886916 -7.12113758139439 -0.0756336982904523 -0.501532715037847 0.261752591238524
"692" "Astroblepus_cirratus" 0.173092623006688 0 NA 0.206760078822133 0.889645994667944 0.244572766512567 0.0454899463226051 0.090067014786048 0.328088228398017 0.812913356642856 NA -3.05978177156489 -5.66123180103479 -0.154828707545977 0.0187937018092148 -1.10827616668022 -0.0480228892100572 -7.12085862781903 -0.0756300412478341 -0.501506016933724 0.261737437264719
"693" "Astroblepus_cyclopus" 0.0796985736898492 0 NA 0.200708122718176 0.762344487885497 0.24128426752019 0.089092134608598 0.0914177252980958 0.39237178629471 0.771587469668382 NA -3.05978177156489 -5.66123180103479 -0.154828707545977 0.0187937018092145 -1.10827616668022 -0.0480228892100574 -7.12085862781903 -0.0756300412478351 -0.501506016933723 0.26173743726472
"694" "Astroblepus_festae" 0.0558557491875703 0 NA 0.234727054091392 0.908401955323442 0.2420673687174 0.0915638559543857 0.0656152489782837 0.332122204930206 1.04139268515823 NA -3.05969464077511 -5.66090524385407 -0.15481028019157 0.0187907894770313 -1.1080033233105 -0.0480100207817875 -7.11868635405968 -0.0756015606068111 -0.501298085620933 0.261619409317604
"695" "Astroblepus_formosus" NA NA NA NA NA NA NA NA NA 0.778151250383644 NA -3.05969464077511 -5.66090524385407 -0.15481028019157 0.018790789477031 -1.1080033233105 -0.0480100207817882 -7.11868635405968 -0.0756015606068106 -0.501298085620934 0.261619409317603
"696" "Astroblepus_frenatus" 0.0813573971278757 0 NA 0.264631955699972 0.951314700895229 0.283704711734313 0.0470301865889989 0.0790095599056468 0.45879891292938 NA NA -3.05272291376281 -5.63476521208086 -0.153333958813908 0.0185573500008231 -1.08610621458832 -0.046976959027692 -6.9442122509266 -0.0733118692638229 -0.484573215670866 0.252121416605835
"697" "Astroblepus_grixalvii" 0.0517714014342692 0 0.0724585727276518 0.193893680272472 0.779224743180448 0.215054147776757 0.0327023973045199 0.0751981770256384 0.330236115024882 1.49136169383427 NA -3.05272291376281 -5.63476521208085 -0.153333958813908 0.0185573500008231 -1.08610621458833 -0.046976959027693 -6.9442122509266 -0.0733118692638216 -0.484573215670866 0.252121416605834
"698" "Astroblepus_guentheri" 0.0726568415560864 0 0.074899120716928 0.232660372969994 0.797742244506238 0.243038048686294 0.0779613123807185 0.0929307738124668 0.339374987740201 1 NA -3.05272535379411 -5.63477433563447 -0.153334471105512 0.0185574307295252 -1.08611372151367 -0.0469773124518878 -6.94427172887158 -0.0733126444616547 -0.484578857280615 0.252124609208851
"699" "Astroblepus_heterodon" 0.0705841326867827 0 NA 0.196631961263375 0.761760834195474 0.205971987517518 0.103540591907069 0.0965779888004062 0.351088492160538 1.07918124604762 NA -3.05272535379411 -5.63477433563447 -0.153334471105512 0.0185574307295254 -1.08611372151367 -0.0469773124518871 -6.94427172887158 -0.0733126444616545 -0.484578857280615 0.252124609208851
"700" "Astroblepus_homodon" 0.0585540226925872 0 0.0751431022663827 0.219759228375666 0.871329328520277 0.219892902863126 0.0914118525239695 0.0851584327089757 0.371750031618115 0.954242509439325 NA -3.05260622784706 -5.63432892882062 -0.153309463507941 0.0185534901468481 -1.08574733639096 -0.0469600636682967 -6.94136907593466 -0.0732748169941399 -0.484303577623437 0.251968835764904
"701" "Astroblepus_labialis" 0.0708934704633708 0 NA 0.252778679491763 0.809206833346832 0.240125009004281 0 0.116515179323135 0.342308773696331 0.903089986991944 NA -3.05282808409889 -5.63515847468344 -0.153356042901386 0.0185608302938827 -1.08642989375388 -0.0469921983062954 -6.94677703306921 -0.073345300925815 -0.484816534391657 0.252259119560869
"702" "Astroblepus_latidens" 0.0877844900565911 0 NA 0.196708715414428 0.866003796927352 0.20390553615763 0.0625411113767939 0.0724638247046929 0.351528386527893 0.954242509439325 NA -3.05282808409889 -5.63515847468344 -0.153356042901386 0.0185608302938824 -1.08642989375388 -0.0469921983062945 -6.94677703306921 -0.0733453009258156 -0.484816534391657 0.25225911956087
"703" "Astroblepus_longiceps" NA NA NA NA NA NA NA NA NA 0.845098040014257 NA -3.05283575316333 -5.63518715006258 -0.153357653022356 0.0185610840210863 -1.0864534874158 -0.0469933090865634 -6.94696396586901 -0.073347737264276 -0.48483426508544 0.252269153358463
"704" "Astroblepus_longifilis" NA NA NA NA NA NA NA NA NA 0.903089986991944 NA -3.05283575316333 -5.63518715006258 -0.153357653022356 0.0185610840210865 -1.0864534874158 -0.0469933090865637 -6.94696396586901 -0.0733477372642775 -0.48483426508544 0.252269153358462
"705" "Astroblepus_mancoi" 0.0725457693170238 0 NA 0.193595660590193 0.755683664728971 0.205558221680842 0.0531899701147881 0.0989131491836011 0.353042390448032 NA NA -3.05322015409264 -5.63664643108742 -0.153442215254759 0.0185746552259988 -1.08777448627099 -0.0470561755170297 -6.95773867901439 -0.0734931433859859 -0.485912044478573 0.252889762912253
"706" "Astroblepus_mariae" NA NA NA NA NA NA NA NA NA 1.04139268515823 NA -3.05333585007457 -5.63707911715937 -0.153466521193495 0.0185784864362625 -1.08813099371635 -0.0470729626573031 -6.96056463093965 -0.0735299967917945 -0.486180337389231 0.253041638856184
"707" "Astroblepus_marmoratus" 0.0859918324086106 0 NA 0.180530277099363 0.777630757531105 0.195128972610572 0.0461776454237595 0.0916014111676535 0.384096781497748 0.903089986991944 NA -3.05333585007457 -5.63707911715937 -0.153466521193494 0.0185784864362621 -1.08813099371635 -0.047072962657305 -6.96056463093965 -0.0735299967917941 -0.48618033738923 0.253041638856183
"708" "Astroblepus_micrescens" 0.0742026440595119 0 NA 0.182642489565136 0.722963718128233 0.214109717372892 0.0332813871913285 0.0972482337788406 0.404689401020432 1.14612803567824 1.65513844214192 -3.05370087457007 -5.63844460113161 -0.153543267429813 0.0185905872924937 -1.08925791244994 -0.0471260367822959 -6.96950202313038 -0.0736466223093004 -0.487029652312416 0.253522573143832
"709" "Astroblepus_mindoensis" NA NA NA NA NA NA NA NA NA 0.946943266017876 NA -3.05376745945985 -5.6386936430224 -0.153557260091373 0.0185927931415644 -1.08946323668906 -0.0471357057438888 -6.97112990004749 -0.0736678566131557 -0.487184257743865 0.253610103208526
"710" "Astroblepus_nicefori" NA NA NA NA NA NA NA NA NA 0.903089986991944 NA -3.05376763881472 -5.63869431384095 -0.153557297781077 0.0185927990829889 -1.08946378970992 -0.0471357317860827 -6.97113428447692 -0.0736679138028406 -0.487184674131726 0.253610338943789
"711" "Astroblepus_peruanus" NA NA NA NA NA NA NA NA NA 0.845098040014257 NA -3.05376763881472 -5.63869431384095 -0.153557297781077 0.0185927990829886 -1.08946378970992 -0.0471357317860844 -6.97113428447692 -0.0736679138028414 -0.487184674131727 0.253610338943789
"712" "Astroblepus_pholeter" 0.0120059032186962 0 NA 0.235808870094686 0.845566640176458 0.251625954780704 0.057812691510465 0.0671553259061586 0.377006733653943 0.903089986991944 NA -3.06109319955581 -5.66618292424751 -0.155112429471081 0.0188389503720804 -1.11261442611485 -0.0482286372939872 -7.15592068831514 -0.0760982517309017 -0.504958013446481 0.263715395776586
"713" "Astroblepus_praeliorum" 0.0607574021012059 0.0392968661596118 0.0903233927774866 0.172187041521909 0.80125802554038 0.197835986418014 0.118037733233313 0.0623375017249632 0.354347818281329 0.954242509439325 NA -3.06109319955581 -5.66618292424751 -0.155112429471082 0.0188389503720799 -1.11261442611485 -0.0482286372939889 -7.15592068831514 -0.0760982517309011 -0.504958013446481 0.263715395776586
"714" "Astroblepus_regani" NA NA NA NA NA NA NA NA NA 1.23044892137827 NA -3.06103538774856 -5.66596615980929 -0.155100186495784 0.0188370143858054 -1.11243279219849 -0.0482200676680445 -7.15447319986079 -0.0760792508441887 -0.504819200422133 0.263636550861271
"715" "Astroblepus_rengifoi" NA NA NA NA NA NA NA NA NA 0.778151250383644 NA -3.06109333523099 -5.66618344730829 -0.155112460716152 0.0188389554706663 -1.11261494204841 -0.0482286620595727 -7.15592499329357 -0.0760983113262514 -0.50495846081515 0.263715656383785
"716" "Astroblepus_retropinnus" 0.0737680940198123 0 NA 0.21325082412194 0.80710405699014 0.224779212252109 0.0528115917130097 0.0782601648202228 0.384672553546171 0.903089986991944 NA -3.06109333523099 -5.66618344730829 -0.155112460716152 0.0188389554706676 -1.11261494204841 -0.0482286620595735 -7.15592499329357 -0.0760983113262519 -0.504958460815149 0.263715656383786
"717" "Astroblepus_sabalo" 0.0414513523740333 0 0.143519297006253 0.232862996257396 0.862538729171857 0.256345660686315 0.0637091082962447 0.076782579747359 0.322757819259444 NA NA -3.06117051916381 -5.6664728583819 -0.155128808137837 0.0188415406173409 -1.11285750931795 -0.048240106896642 -7.15785822603948 -0.0761236908781347 -0.505143883185619 0.263820980168261
"718" "Astroblepus_santanderensis" NA NA NA NA NA NA NA NA NA 0.954242509439325 NA -3.06117051916381 -5.6664728583819 -0.155128808137837 0.0188415406173402 -1.11285750931795 -0.0482401068966421 -7.15785822603948 -0.0761236908781342 -0.505143883185619 0.263820980168261
"719" "Astroblepus_supramollis" 0.0441562504306632 0 NA 0.240771616647829 0.814306064742242 0.26393081737796 0 0.0737157719601265 0.345027509090143 0.954242509439325 NA -3.06116397168924 -5.6664483073608 -0.155127421319975 0.0188413213042505 -1.11283692980879 -0.0482391358993565 -7.15769420405204 -0.0761215375002968 -0.505128150307309 0.263812043372413
"720" "Astroblepus_taczanowskii" 0.0770528215152926 0 0.0575646806300821 0.212345156943355 0.82326220493535 0.224161571473411 0.0686100820170228 0.106794148721226 0.410902487289651 0.954242509439325 NA -3.06116397168924 -5.6664483073608 -0.155127421319975 0.0188413213042499 -1.11283692980879 -0.0482391358993558 -7.15769420405204 -0.0761215375002964 -0.505128150307309 0.263812043372413
"721" "Astroblepus_trifasciatus" NA NA NA NA NA NA NA NA NA 1 NA -3.06093660037338 -5.66559567945128 -0.155079252223445 0.0188337031758223 -1.11212192879627 -0.0482053985730893 -7.15199478637409 -0.0760467002801032 -0.504581332947235 0.263501407929018
"722" "Astroblepus_ubidiai" 0.0497876293046746 0 NA 0.218050815406774 0.88082354843077 0.240175530201776 0.0563998873842101 0.065680707033335 0.360714694120897 1.07918124604762 NA -3.06094531623782 -5.66562835716796 -0.155081097608891 0.0188339949622843 -1.11214929819255 -0.0482066898147967 -7.15221286962132 -0.0760495625253096 -0.504602241486586 0.263513282814879
"723" "Astroblepus_unifasciatus" NA NA NA NA NA NA NA NA NA 0.903089986991944 NA -3.06094531623782 -5.66562835716796 -0.155081097608891 0.0188339949622835 -1.11214929819255 -0.0482066898147962 -7.15221286962133 -0.0760495625253082 -0.504602241486586 0.263513282814879
"724" "Astroblepus_vanceae" NA NA NA NA NA NA NA NA NA 0.954242509439325 NA -3.06161973043053 -5.66815789692543 -0.155224066512673 0.0188566118830907 -1.11427340647673 -0.0483069315818228 -7.1691517428393 -0.0762720960839351 -0.506228686213958 0.264437474147934
"725" "Astroblepus_ventralis" NA NA NA NA NA NA NA NA NA 0.954242509439325 NA -3.06163963364887 -5.66823253617745 -0.155228283658011 0.0188572788791074 -1.11433601666519 -0.0483098859471876 -7.16965086855382 -0.0762786506998273 -0.506276582148045 0.264464684425462
"726" "Astroblepus_whymperi" 0.0945571243563231 0 NA 0.202453990780727 0.890684988088206 0.215710974286345 0.0712984674218038 0.070696301657148 0.382778416665425 1 NA -3.06163963364887 -5.66823253617745 -0.155228283658011 0.0188572788791084 -1.11433601666519 -0.0483098859471883 -7.16965086855383 -0.0762786506998268 -0.506276582148046 0.264464684425462
"727" "Astrodoras_asterifrons" 0.173897974757658 0.133484511633169 NA 0.200660765049916 0.669681640201792 0.188319168078 0.0810417377289274 0.143910941310425 0.613328680610832 1.13033376849501 1.70757017609794 -3.06165286295056 -5.66828214963614 -0.155231087089034 0.0188577223013327 -1.11437764579554 -0.048311850349351 -7.16998276283924 -0.0762830096572987 -0.506308435728736 0.264482781806013
"728" "Astronotus_crassipinnis" 0.129020935432292 0.117153379442768 0.155429692602952 0.161271755336691 0.460378727391989 0.163061807183934 0.154078350151382 0.0995744436634864 0.477100866838847 1.39794000867204 NA -3.06165286295056 -5.66828214963614 -0.155231087089035 0.0188577223013338 -1.11437764579554 -0.0483118503493536 -7.16998276283924 -0.0762830096572994 -0.506308435728736 0.264482781806014
"729" "Astronotus_ocellatus" 0.0952418251558843 0.171610933596803 0.138630445923121 0.189261413340782 0.471370112777567 0.231032186724627 0.135992271356133 0.105077747980619 0.499389652417676 NA 3.19893186993221 -3.0616032847169 -5.66809622326526 -0.155220581877073 0.0188560607382386 -1.11422166998407 -0.0483044902971185 -7.16873929597015 -0.076266679659196 -0.506189106919557 0.264414988462647
"730" "Astyanax_abramis" 0.157091076314182 0.19475522205571 0.0681526813175828 0.192257294413882 0.567570452584208 0.186370898300252 0.0783216674615937 0.0816904645921135 0.586366680676883 1.17609125905568 1.48713838627003 -3.06163776709161 -5.66822553693159 -0.155227888263135 0.0188572163483394 -1.11433014840779 -0.048309609059946 -7.16960409445861 -0.0762780365713735 -0.506272095043268 0.264462135494254
"731" "Astyanax_aeneus" 0.170262888927535 0.162642928109733 0.0885700794250879 0.1741472016363 0.589126431257968 0.167192483667281 0.0607864809257947 0.0763526818390013 0.544108285989942 0.929418925714293 NA -3.06163776709161 -5.66822553693159 -0.155227888263135 0.0188572163483388 -1.11433014840779 -0.0483096090599449 -7.16960409445861 -0.076278036571373 -0.506272095043268 0.264462135494253
